id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
453,TRUE,51.508447,false,-0.055167,"Garnet Street, Shadwell",15,24,9,FALSE,200045,1/9/2012,
782,TRUE,51.483911,false,-0.19760944,"Halford Road, West Kensington",15,24,9,FALSE,300210,11/2/2015,
45,TRUE,51.522511,false,-0.162298,"Boston Place, Marylebone",16,26,9,FALSE,1035,7/9/2010,
458,TRUE,51.504749,false,-0.057544,"Wapping Lane, Wapping",18,28,9,FALSE,200034,1/11/2012,
683,TRUE,51.46506424,false,-0.163750945,"Dorothy Road, Clapham Junction",18,28,9,FALSE,200119,11/6/2013,
790,TRUE,51.541793,false,-0.00481,"Stratford Station, Stratford",19,28,9,FALSE,300234,1/13/2016,
622,TRUE,51.50748124,false,-0.205535908,"Lansdowne Road, Ladbroke Grove",20,29,9,FALSE,200172,10/4/2013,
621,TRUE,51.46086446,false,-0.187427294,"Wandsworth Town Station, Wandsworth",22,33,9,FALSE,200091,10/4/2013,
619,TRUE,51.4737636,false,-0.197010096,"Irene Road, Parsons Green",32,43,9,FALSE,300012,9/30/2013,
470,TRUE,51.530535,false,-0.025492,"Mostyn Grove, Bow",37,46,9,FALSE,200174,1/17/2012,
250,TRUE,51.489932,false,-0.162727,"Royal Avenue 1, Chelsea",0,10,10,FALSE,3440,7/20/2010,
280,TRUE,51.490083,false,-0.162418,"Royal Avenue 2, Chelsea",0,10,10,FALSE,3462,7/21/2010,
565,TRUE,51.521905,false,-0.063386,"Selby Street, Whitechapel",5,17,10,FALSE,200135,,
721,TRUE,51.53603947,false,-0.026262677,"Wendon Street, Old Ford",5,18,10,FALSE,300039,11/21/2013,
131,TRUE,51.53300545,false,-0.136792671,"Eversholt Street , Camden Town",6,16,10,FALSE,1005,7/15/2010,
148,TRUE,51.49211134,false,-0.138364847,"Tachbrook Street, Victoria",6,16,10,FALSE,965,,
257,TRUE,51.52248185,false,-0.154907218,"Westminster University, Marylebone",6,16,10,FALSE,1194,7/21/2010,
581,TRUE,51.519167,false,-0.147983,"New Cavendish Street, Marylebone",6,18,10,FALSE,200005,3/16/2012,
265,TRUE,51.51595344,false,-0.169249375,"Southwick Street, Paddington",7,17,10,FALSE,3490,7/21/2010,
134,TRUE,51.504904,false,-0.06797,"Wapping High Street, Wapping",8,20,10,FALSE,1039,7/15/2010,
310,TRUE,51.4908679,false,-0.116911864,"Black Prince Road, Vauxhall",8,19,10,FALSE,1205,7/23/2010,
732,TRUE,51.50630441,false,-0.087262995,"Duke Street Hill, London Bridge",8,21,10,FALSE,300083,11/26/2013,
155,TRUE,51.49586666,false,-0.191933711,"Lexham Gardens, Kensington",9,19,10,FALSE,1121,7/16/2010,
308,TRUE,51.49907558,false,-0.085666316,"Long Lane , Bermondsey",10,20,10,FALSE,1189,7/22/2010,
694,TRUE,51.46071722,false,-0.216526155,"Putney Rail Station, Putney",10,20,10,FALSE,300033,11/9/2013,
774,TRUE,51.470131,false,-0.20464,"Hurlingham Park, Parsons Green",10,20,10,FALSE,300098,3/31/2014,
242,TRUE,51.52200801,false,-0.151359288,"Beaumont Street, Marylebone",12,23,10,FALSE,3482,7/20/2010,
626,TRUE,51.48438657,false,-0.20481514,"Normand Park, West Kensington",13,24,10,FALSE,300008,10/16/2013,
794,TRUE,51.461376,false,-0.14780467,"Victoria Rise, Clapham Common",13,23,10,FALSE,300204,2/25/2016,
523,TRUE,51.51549,false,-0.013475,"Langdon Park, Poplar",14,24,10,FALSE,200160,,
751,TRUE,51.51612862,false,-0.120909408,"Newton Street, Covent Garden",14,24,10,FALSE,300074,12/5/2013,
820,TRUE,51.492807,false,-0.091938,"Victory Place, Walworth",14,24,10,FALSE,300239,12/15/2016,
540,TRUE,51.528302,false,-0.144466,"Albany Street, The Regent's Park",15,27,10,FALSE,200134,,
653,TRUE,51.47084722,false,-0.17070367,"Simpson Street, Clapham Junction",15,25,10,FALSE,200196,10/23/2013,
628,TRUE,51.46881971,false,-0.184318843,"William Morris Way, Sands End",16,26,10,FALSE,200062,10/10/2013,
737,TRUE,51.47993289,false,-0.19411695,"Fulham Broadway, Walham Green",16,26,10,FALSE,300086,11/27/2013,
630,TRUE,51.47073264,false,-0.126994068,"Clarence Walk, Stockwell",18,28,10,FALSE,200194,10/11/2013,
658,TRUE,51.47729232,false,-0.16478637,"Ethelburga Estate, Battersea Park",19,30,10,FALSE,300005,11/6/2013,
586,TRUE,51.490645,false,-0.014582,"Mudchute DLR, Cubitt Town",20,31,10,FALSE,200092,3/15/2012,
770,TRUE,51.491026,false,-0.209121,"Gwendwr Road, West Kensington",20,30,10,FALSE,300097,3/6/2014,
832,TRUE,51.464019,false,-0.11578197,"Ferndale Road, Brixton",20,30,10,FALSE,200240,2/7/2018,
811,TRUE,51.50570304,false,-0.02777274262,"Westferry Circus, Canary Wharf",23,36,10,FALSE,300228,7/26/2016,
289,TRUE,51.50923022,false,-0.151296092,"South Audley Street, Mayfair",3,15,11,FALSE,3493,7/22/2010,
315,TRUE,51.52536703,false,-0.153463612,"The Tennis Courts, The Regent's Park",4,16,11,FALSE,1199,7/23/2010,
467,TRUE,51.523538,false,-0.030556,"Southern Grove, Bow",4,17,11,FALSE,200168,1/12/2012,
517,TRUE,51.532513,false,-0.033085,"Ford Road, Old Ford",4,17,11,FALSE,200027,1/17/2012,
367,TRUE,51.5173721,false,-0.1642075,"Harrowby Street, Marylebone",5,16,11,FALSE,2680,,
396,TRUE,51.51809,false,-0.163609,"Shouldham Street, Marylebone",5,16,11,FALSE,2693,3/2/2011,
103,TRUE,51.50472376,false,-0.192538767,"Vicarage Gate, Kensington",7,18,11,FALSE,3441,7/14/2010,
158,TRUE,51.49085368,false,-0.196170309,"Trebovir Road, Earl's Court",7,18,11,FALSE,1113,7/16/2010,
394,TRUE,51.524826,false,-0.176268,"Aberdeen Place, St. John's Wood",7,18,11,FALSE,2698,,
264,TRUE,51.52644342,false,-0.109256828,"Tysoe Street, Clerkenwell",8,20,11,FALSE,1146,7/21/2010,
58,TRUE,51.52452699,false,-0.079248081,"New Inn Yard, Shoreditch",9,20,11,FALSE,1032,7/10/2010,
83,TRUE,51.50963938,false,-0.131510949,"Panton Street, West End",9,21,11,FALSE,3452,7/13/2010,
190,TRUE,51.48997562,false,-0.132845681,"Rampayne Street, Pimlico",9,21,11,FALSE,1106,7/17/2010,
593,TRUE,51.531066,false,-0.11934,"Northdown Street, King's Cross",9,21,11,FALSE,200058,,
488,TRUE,51.506946,false,-0.058681,"Reardon Street, Wapping",11,22,11,FALSE,22176,1/22/2012,
727,TRUE,51.47569809,false,-0.20587627,"Chesilton Road, Fulham",11,23,11,FALSE,300054,11/22/2013,
741,TRUE,51.5129814,false,-0.219486603,"Freston Road, Avondale",12,23,11,FALSE,300085,11/28/2013,
442,TRUE,51.510101,false,-0.211358,"Walmer Road, Avondale",13,24,11,FALSE,200035,1/7/2012,
535,TRUE,51.537349,false,-0.147154,"Gloucester Avenue, Camden Town",13,24,11,FALSE,200145,,
754,TRUE,51.5129006,false,-0.214762686,"Grenfell Road, Avondale",13,24,11,FALSE,300067,1/6/2014,
755,TRUE,51.48512191,false,-0.174971902,"The Vale, Chelsea",13,24,11,FALSE,300058,1/6/2014,
117,TRUE,51.49288067,false,-0.114934001,"Lollard Street, Vauxhall",14,25,11,FALSE,998,7/14/2010,
18,TRUE,51.51477076,false,-0.12221963,"Drury Lane, Covent Garden",16,27,11,FALSE,1007,7/6/2010,
597,TRUE,51.473471,false,-0.20782,"Fulham Park Road, Fulham",16,27,11,FALSE,200229,,
677,TRUE,51.46866929,false,-0.146544642,"Heath Road, Battersea",16,27,11,FALSE,200023,11/3/2013,
739,TRUE,51.48176572,false,-0.185273723,"Hortensia Road, West Brompton",16,28,11,FALSE,300091,11/28/2013,
638,TRUE,51.46663393,false,-0.169821175,"Falcon Road, Clapham Junction",17,28,11,FALSE,300014,10/15/2013,
387,TRUE,51.49369988,false,-0.121394101,"Fire Brigade Pier, Vauxhall",19,30,11,FALSE,2703,2/7/2011,
522,TRUE,51.525941,false,-0.036017,"Clinton Road, Mile End",24,36,11,FALSE,200161,,
510,TRUE,51.509303,false,-0.025996,"Westferry DLR, Limehouse",29,41,11,FALSE,200238,,
309,TRUE,51.50963123,false,-0.119047563,"Embankment (Savoy), Strand",30,41,11,FALSE,1192,7/23/2010,
402,TRUE,51.52289229,false,-0.171681991,"Penfold Street, Marylebone",3,15,12,FALSE,10625,3/8/2011,
99,TRUE,51.51457763,false,-0.158264483,"Old Quebec Street, Marylebone",4,16,12,FALSE,1085,7/14/2010,
646,TRUE,51.49886563,false,-0.137424571,"Buckingham Gate, Westminster",4,16,12,FALSE,200178,10/18/2013,
37,TRUE,51.49159394,false,-0.192369256,"Penywern Road, Earl's Court",5,17,12,FALSE,3444,7/7/2010,
110,TRUE,51.53304322,false,-0.172528678,"Wellington Road, St. John's Wood",5,17,12,FALSE,1055,7/14/2010,
277,TRUE,51.50315739,false,-0.191496313,"Kensington Church Street, Kensington",5,17,12,FALSE,1143,7/21/2010,
471,TRUE,51.533283,false,-0.028155,"Hewison Street, Old Ford",5,19,12,FALSE,200006,1/17/2012,
275,TRUE,51.52004497,false,-0.092176447,"Barbican Centre, Barbican",6,19,12,FALSE,1191,7/21/2010,
573,TRUE,51.485587,false,-0.18119,"Limerston Street, West Chelsea",6,18,12,FALSE,200001,3/15/2012,
47,TRUE,51.52334476,false,-0.183846408,"Warwick Avenue Station, Maida Vale",7,19,12,FALSE,1027,7/10/2010,
75,TRUE,51.53219984,false,-0.105480698,"Torrens Street, Angel",7,19,12,FALSE,1060,7/12/2010,
107,TRUE,51.52600832,false,-0.096317627,"Finsbury Leisure Centre, St. Luke's",7,20,12,FALSE,1049,7/14/2010,
531,TRUE,51.530326,false,-0.042744,"Twig Folly Bridge, Mile End",8,21,12,FALSE,200167,2/9/2012,
610,TRUE,51.48256792,false,-0.172078187,"Danvers Street, West Chelsea",8,21,12,FALSE,200222,9/25/2013,
710,TRUE,51.47439218,false,-0.163347594,"Albert Bridge Road, Battersea Park",8,20,12,FALSE,300045,11/15/2013,
520,TRUE,51.526041,false,-0.047218,"Bancroft Road, Bethnal Green",9,21,12,FALSE,200234,,
128,TRUE,51.49536226,false,-0.185296516,"Emperor's Gate, South Kensington",10,22,12,FALSE,1116,7/15/2010,
720,TRUE,51.48724429,false,-0.205279052,"Star Road, West Kensington",10,23,12,FALSE,300038,11/21/2013,
515,TRUE,51.500088,false,-0.211316,"Russell Gardens, Olympia",12,24,12,FALSE,200080,,
690,TRUE,51.47047503,false,-0.152130083,"Stanley Grove, Battersea",12,24,12,FALSE,200199,11/8/2013,
702,TRUE,51.52868155,false,-0.065550321,"Durant Street, Bethnal Green",12,24,12,FALSE,200213,11/13/2013,
197,TRUE,51.50556905,false,-0.111606696,"Stamford Street, South Bank",14,27,12,FALSE,962,7/17/2010,
679,TRUE,51.47453545,false,-0.170210533,"Orbel Street, Battersea",14,26,12,FALSE,200114,11/5/2013,
424,TRUE,51.490491,false,-0.149186,"Ebury Bridge, Pimlico",17,29,12,FALSE,22159,12/22/2011,
711,TRUE,51.48335692,false,-0.216305546,"Everington Street, Fulham",19,31,12,FALSE,300028,11/18/2013,
288,TRUE,51.49236962,false,-0.147478734,"Elizabeth Bridge, Victoria",20,34,12,FALSE,1138,7/22/2010,
642,TRUE,51.46916161,false,-0.174485792,"Fawcett Close, Battersea",24,36,12,FALSE,200192,10/16/2013,
23,TRUE,51.51943538,false,-0.119123345,"Red Lion Square, Holborn",0,16,13,FALSE,3421,7/6/2010,
405,TRUE,51.49418566,false,-0.18267094,"Gloucester Road Station, South Kensington",0,15,13,FALSE,1107,3/9/2011,
432,TRUE,51.496468,false,-0.17379696,"Exhibition Road Museums 1, South Kensington",0,13,13,FALSE,22158,10/24/2011,
482,TRUE,51.495947,false,-0.17368958,"Exhibition Road Museums 2, South Kensington",1,14,13,FALSE,200052,1/19/2012,
419,TRUE,51.485821,false,-0.149004,"Chelsea Bridge, Pimlico",2,15,13,FALSE,22160,6/22/2011,
217,TRUE,51.51615461,false,-0.082422399,"Wormwood Street, Liverpool Street",3,16,13,FALSE,2587,7/19/2010,
221,TRUE,51.49481649,false,-0.13045856,"Horseferry Road, Westminster",3,16,13,FALSE,1170,7/19/2010,
306,TRUE,51.51816295,false,-0.135025698,"Rathbone Street, Fitzrovia",3,16,13,FALSE,3497,7/22/2010,
348,TRUE,51.51217033,false,-0.150481272,"Grosvenor Square, Mayfair",3,17,13,FALSE,10627,9/15/2010,
426,TRUE,51.493072,false,-0.129925,"Vincent Street, Pimlico",3,17,13,FALSE,22161,7/12/2011,
516,TRUE,51.5112,false,-0.014438,"Chrisp Street Market, Poplar",4,18,13,FALSE,200089,2/2/2012,
123,TRUE,51.52836014,false,-0.104724625,"St. John Street, Finsbury",5,18,13,FALSE,992,7/15/2010,
281,TRUE,51.49580589,false,-0.127575233,"Smith Square, Westminster",5,18,13,FALSE,3480,7/21/2010,
529,TRUE,51.486892,false,-0.170983,"Manresa Road, Chelsea",5,18,13,FALSE,200010,,
627,TRUE,51.4687905,false,-0.158230901,"Holden Street, Battersea",6,20,13,FALSE,200007,10/16/2013,
332,TRUE,51.49334336,false,-0.194757949,"Nevern Place, Earl's Court",7,20,13,FALSE,1210,7/26/2010,
649,TRUE,51.48180515,false,-0.18027465,"World's End Place, West Chelsea",7,22,13,FALSE,300009,10/21/2013,
255,TRUE,51.52557531,false,-0.179592915,"Clifton Road, Maida Vale",9,22,13,FALSE,1147,7/21/2010,
371,TRUE,51.49775,false,-0.10988,"King Edward Walk, Waterloo",9,22,13,FALSE,2639,12/7/2010,
742,TRUE,51.51510818,false,-0.208565479,"Blenheim Crescent, Ladbroke Grove",9,22,13,FALSE,300090,11/28/2013,
615,TRUE,51.4768851,false,-0.215895601,"Finlay Street, Fulham",10,24,13,FALSE,200029,9/27/2013,
662,TRUE,51.48498496,false,-0.167919869,"Phene Street, Chelsea",11,24,13,FALSE,200189,10/27/2013,
688,TRUE,51.46095151,false,-0.20066766,"Northfields, Wandsworth",14,28,13,FALSE,200204,11/8/2013,
826,TRUE,51.496863,false,-0.1429434,"Allington Street, Victoria",15,28,13,FALSE,300242,7/20/2017,
701,TRUE,51.47287627,false,-0.176267008,"Vicarage Crescent, Battersea",17,30,13,FALSE,200077,11/13/2013,
707,TRUE,51.49021762,false,-0.215087092,"Barons Court Station, West Kensington",17,32,13,FALSE,200197,11/14/2013,
494,TRUE,51.50196,false,-0.016251,"South Quay East, Canary Wharf",21,36,13,FALSE,200233,1/24/2012,
469,TRUE,51.513757,false,-0.020467,"Lindfield Street, Poplar",31,44,13,FALSE,22178,1/12/2012,
127,TRUE,51.51700801,false,-0.09388536,"Wood Street, Guildhall",0,17,14,FALSE,1063,7/15/2010,
381,TRUE,51.51953043,false,-0.13577731,"Charlotte Street, Fitzrovia",0,14,14,FALSE,2669,1/28/2011,
87,TRUE,51.51646835,false,-0.079684557,"Devonshire Square, Liverpool Street",1,16,14,FALSE,3438,7/13/2010,
356,TRUE,51.494412,false,-0.173881,"South Kensington Station, South Kensington",1,15,14,FALSE,2685,10/25/2010,
382,TRUE,51.50935171,false,-0.14744969,"Farm Street, Mayfair",1,15,14,FALSE,2678,2/8/2011,
528,TRUE,51.507326,false,-0.145827,"Clarges Street, Mayfair",1,16,14,FALSE,200088,2/9/2012,
72,TRUE,51.52352001,false,-0.108340165,"Farringdon Lane, Clerkenwell",2,16,14,FALSE,3432,6/19/2010,
102,TRUE,51.51340693,false,-0.076793375,"Jewry Street, Aldgate",2,17,14,FALSE,1045,7/14/2010,
196,TRUE,51.50368837,false,-0.098497684,"Union Street, The Borough",3,17,14,FALSE,961,7/17/2010,
244,TRUE,51.51611887,false,-0.128585022,"Earnshaw Street , Covent Garden",3,18,14,FALSE,1145,7/20/2010,
344,TRUE,51.528246,false,-0.10102611,"Goswell Road (City Uni), Finsbury",3,17,14,FALSE,1222,7/27/2010,
349,TRUE,51.51196,false,-0.142783033,"St. George Street, Mayfair",3,18,14,FALSE,1221,9/15/2010,
189,TRUE,51.53166681,false,-0.109914711,"Claremont Square, Angel",4,18,14,FALSE,1104,7/17/2010,
296,TRUE,51.49363156,false,-0.190603326,"Knaresborough Place, Earl's Court",4,18,14,FALSE,200069,8/23/2013,
430,TRUE,51.48902,false,-0.17524,"South Parade, Chelsea",4,18,14,FALSE,22182,12/22/2011,
576,TRUE,51.497304,false,-0.022793,"Alpha Grove, Millwall",4,22,14,FALSE,200109,,
431,TRUE,51.534474,false,-0.122203,"Crinan Street, King's Cross",5,20,14,FALSE,22183,12/8/2011,
726,TRUE,51.47505096,false,-0.150908371,"Alfreda Street, Battersea Park",7,22,14,FALSE,300047,11/22/2013,
758,TRUE,51.51787005,false,-0.201005397,"Westbourne Park Road, Portobello",8,23,14,FALSE,300057,1/8/2014,
545,TRUE,51.539957,false,-0.145246,"Arlington Road, Camden Town",10,24,14,FALSE,200070,,
616,TRUE,51.48102131,false,-0.209973497,"Aintree Street, Fulham",10,24,14,FALSE,200098,,
105,TRUE,51.51552971,false,-0.190240716,"Westbourne Grove, Bayswater",11,26,14,FALSE,1041,7/14/2010,
445,TRUE,51.52388,false,-0.065076,"Cheshire Street, Bethnal Green",13,28,14,FALSE,200003,1/7/2012,
446,TRUE,51.528936,false,-0.055894,"York Hall, Bethnal Green",13,27,14,FALSE,200042,1/7/2012,
475,TRUE,51.499041,false,-0.020157,"Lightermans Road, Millwall",14,31,14,FALSE,200004,1/17/2012,
809,TRUE,51.51627788,false,-0.1182729916,"Lincoln's Inn Fields, Holborn",14,28,14,FALSE,300240,7/4/2016,
812,TRUE,51.54873119,false,-0.02260655493,"Here East North, Queen Elizabeth Olympic Park",14,28,14,FALSE,300217,7/20/2016,
270,TRUE,51.4863434,false,-0.122492418,"Kennington Lane Rail Bridge, Vauxhall",17,31,14,FALSE,1190,7/21/2010,
594,TRUE,51.513875,false,-0.117774,"Kingsway Southbound, Strand",18,33,14,FALSE,200226,3/14/2012,
551,TRUE,51.505772,false,-0.016460175,"Import Dock, Canary Wharf",21,39,14,FALSE,200066,2/24/2012,
82,TRUE,51.514274,false,-0.111257,"Chancery Lane, Holborn",0,15,15,FALSE,3453,7/13/2010,
120,TRUE,51.51573534,false,-0.093080779,"The Guildhall, Guildhall",0,17,15,FALSE,1044,7/15/2010,
203,TRUE,51.51821864,false,-0.100791005,"West Smithfield Rotunda, Farringdon",0,15,15,FALSE,1040,7/18/2010,
232,TRUE,51.51501025,false,-0.112753217,"Carey Street, Holborn",0,16,15,FALSE,1139,7/20/2010,
256,TRUE,51.51362054,false,-0.116764211,"Houghton Street, Strand",0,15,15,FALSE,3484,7/21/2010,
337,TRUE,51.51108452,false,-0.197524944,"Pembridge Villas, Notting Hill",0,16,15,FALSE,2589,7/26/2010,
340,TRUE,51.51444134,false,-0.087587447,"Bank of England Museum, Bank",0,16,15,FALSE,1201,7/27/2010,
384,TRUE,51.496481,false,-0.192404,"Marloes Road, Kensington",0,15,15,FALSE,3505,2/3/2011,
393,TRUE,51.51733427,false,-0.103604248,"Snow Hill, Farringdon",0,15,15,FALSE,2699,2/24/2011,
261,TRUE,51.5134891,false,-0.191351186,"Princes Square, Bayswater",1,16,15,FALSE,3491,7/21/2010,
359,TRUE,51.49782999,false,-0.135440826,"Butler Place, Westminster",1,18,15,FALSE,2662,11/5/2010,
6,TRUE,51.51811784,false,-0.144228881,"Broadcasting House, Marylebone",2,18,15,FALSE,3424,7/4/2010,
224,TRUE,51.51031,false,-0.18740235,"Queensway, Kensington Gardens",2,17,15,FALSE,1150,7/20/2010,
604,TRUE,51.538792,false,-0.138535,"St Martins Close, Camden Town",2,18,15,FALSE,200195,,
129,TRUE,51.5118973,false,-0.137043852,"Golden Square, Soho",3,18,15,FALSE,3451,7/15/2010,
168,TRUE,51.50040123,false,-0.195455928,"Argyll Road, Kensington",3,19,15,FALSE,3463,7/16/2010,
169,TRUE,51.51474612,false,-0.165164288,"Porchester Place, Paddington",3,18,15,FALSE,3477,7/16/2010,
182,TRUE,51.52202903,false,-0.165842551,"Bell Street , Marylebone",3,18,15,FALSE,1166,7/17/2010,
759,TRUE,51.52456169,false,-0.165668686,"Broadley Terrace, Marylebone",3,18,15,FALSE,300072,1/13/2014,
178,TRUE,51.48985626,false,-0.141923621,"Warwick Square, Pimlico",4,19,15,FALSE,3460,7/16/2010,
162,TRUE,51.51760685,false,-0.121328408,"Southampton Place, Holborn",5,20,15,FALSE,1123,7/16/2010,
208,TRUE,51.52505151,false,-0.166304359,"Mallory Street, Marylebone",5,20,15,FALSE,1175,7/18/2010,
592,TRUE,51.5171,false,-0.18377,"Bishop's Bridge Road East, Bayswater",5,20,15,FALSE,200108,,
617,TRUE,51.47107905,false,-0.207842908,"Elysium Place, Fulham",6,21,15,FALSE,200028,9/30/2013,
712,TRUE,51.51854104,false,-0.034903714,"Mile End Stadium, Mile End",6,22,15,FALSE,300056,11/18/2013,
484,TRUE,51.528828,false,-0.013258,"Bromley High Street, Bow",7,24,15,FALSE,22172,1/23/2012,
21,TRUE,51.539834,false,-0.062806212,"Lansdowne Drive, Hackney Central",9,26,15,FALSE,3426,7/6/2010,
145,TRUE,51.50074359,false,-0.202759212,"Ilchester Place, Kensington",9,24,15,FALSE,1115,7/15/2010,
183,TRUE,51.482362,false,-0.13612398,"Riverlight North, Nine Elms",9,24,15,FALSE,1165,7/17/2010,
664,TRUE,51.474376,false,-0.155442787,"Austin Road, Battersea Park",9,24,15,FALSE,300013,10/28/2013,
279,TRUE,51.51862243,false,-0.176645823,"North Wharf Road, Paddington",10,25,15,FALSE,1108,7/21/2010,
606,TRUE,51.504199,false,-0.210941,"Addison Road, Holland Park",10,26,15,FALSE,200218,,
793,TRUE,51.528279,false,-0.11955857,"Cromer Street, Bloomsbury",10,28,15,FALSE,300205,3/31/2016,
322,TRUE,51.526293,false,-0.073955,"Palissy Street, Shoreditch",11,26,15,FALSE,3502,7/23/2010,
783,TRUE,51.5403115,false,-0.021630359,"Monier Road, Hackney Wick",11,27,15,FALSE,300213,11/26/2015,
821,TRUE,51.48350749,false,-0.1477145574,"Battersea Power Station, Battersea Park",11,27,15,FALSE,300221,2/17/2017,
94,TRUE,51.49506109,false,-0.085814489,"Bricklayers Arms, Borough",13,28,15,FALSE,1070,7/13/2010,
598,TRUE,51.494499,false,-0.228188,"Southerton Road, Hammersmith",15,38,15,FALSE,200166,8/1/2017,
767,TRUE,51.45705988,false,-0.200806304,"Santos Road, Wandsworth",15,30,15,FALSE,200177,2/26/2014,
104,TRUE,51.51159481,false,-0.077121322,"Crosswall, Tower",16,34,15,FALSE,991,7/14/2010,
460,TRUE,51.516196,false,-0.029138,"Burdett Road, Mile End",18,33,15,FALSE,200123,1/11/2012,
784,TRUE,51.546326,false,-0.00993526,"East Village, Queen Elizabeth Olympic Park",18,34,15,FALSE,300200,1/14/2016,
768,TRUE,51.46134382,false,-0.159322467,"Clapham Common North Side, Clapham Common",22,37,15,FALSE,300065,2/27/2014,
813,TRUE,51.48780745,false,-0.1227596259,"New Spring Gardens Walk, Vauxhall",22,37,15,FALSE,300224,7/4/2016,
194,TRUE,51.50462759,false,-0.091773776,"Hop Exchange, The Borough",41,56,15,FALSE,960,7/17/2010,
49,TRUE,51.50706909,false,-0.145904427,"Curzon Street, Mayfair",0,16,16,FALSE,3437,7/10/2010,
78,TRUE,51.52486887,false,-0.099489485,"Sadlers Sports Centre, Finsbury",0,17,16,FALSE,3433,7/12/2010,
116,TRUE,51.51449962,false,-0.141423695,"Little Argyll Street, West End",0,21,16,FALSE,995,7/14/2010,
119,TRUE,51.52589324,false,-0.090847761,"Bath Street, St. Luke's",0,18,16,FALSE,964,7/14/2010,
180,TRUE,51.5129118,false,-0.153645496,"North Audley Street, Mayfair",0,17,16,FALSE,1126,7/16/2010,
389,TRUE,51.51013066,false,-0.155757901,"Upper Grosvenor Street, Mayfair",0,18,16,FALSE,10621,2/10/2011,
403,TRUE,51.51689296,false,-0.158249929,"George Place Mews, Marylebone",0,16,16,FALSE,10630,3/8/2011,
43,TRUE,51.52026,false,-0.157183945,"Crawford Street, Marylebone",1,18,16,FALSE,1036,7/9/2010,
97,TRUE,51.49792478,false,-0.183834706,"Gloucester Road (North), Kensington",2,18,16,FALSE,3447,7/14/2010,
138,TRUE,51.51227622,false,-0.157436972,"Green Street, Mayfair",2,19,16,FALSE,3464,7/15/2010,
254,TRUE,51.53051587,false,-0.106408455,"Chadwell Street, Angel",2,18,16,FALSE,3471,7/21/2010,
375,TRUE,51.50194596,false,-0.194392952,"Kensington Town Hall, Kensington",2,18,16,FALSE,10632,12/8/2010,
537,TRUE,51.51793,false,-0.067937,"Old Montague Street, Whitechapel",2,18,16,FALSE,200239,2/27/2012,
1,TRUE,51.52916347,false,-0.109970527,"River Street , Clerkenwell",3,19,16,FALSE,1023,7/12/2010,
22,TRUE,51.5222641,false,-0.114079481,"Northington Street , Holborn",3,19,16,FALSE,3425,7/6/2010,
290,TRUE,51.518268,false,-0.17110323,"St Mary's Hospital, Paddington",3,20,16,FALSE,3496,7/22/2010,
111,TRUE,51.5100172,false,-0.157275636,"Park Lane , Hyde Park",5,22,16,FALSE,1037,7/14/2010,
323,TRUE,51.523196,false,-0.083067,"Clifton Street, Shoreditch",7,24,16,FALSE,3501,7/23/2010,
376,TRUE,51.49188409,false,-0.125674815,"Millbank Tower, Pimlico",7,24,16,FALSE,2683,1/10/2011,
663,TRUE,51.51323001,false,-0.211593602,"Clarendon Road, Avondale",7,24,16,FALSE,200124,10/27/2013,
223,TRUE,51.49148474,false,-0.090220911,"Rodney Road , Walworth",8,24,16,FALSE,3481,7/20/2010,
590,TRUE,51.53256,false,-0.16862,"Greenberry Street, St.John's Wood",10,26,16,FALSE,200236,,
647,TRUE,51.50035306,false,-0.217515071,"Richmond Way, Shepherd's Bush",10,27,16,FALSE,200181,10/21/2013,
798,TRUE,51.53019988,false,-0.1222994408,"Birkenhead Street, King's Cross",11,27,16,FALSE,300212,6/1/2016,
252,TRUE,51.5046364,false,-0.116542278,"Jubilee Gardens, South Bank",13,30,16,FALSE,1111,7/21/2010,
512,TRUE,51.532091,false,-0.06142,"Pritchard's Road, Bethnal Green",13,30,16,FALSE,200083,2/1/2012,
202,TRUE,51.51236389,false,-0.06954201,"Leman Street, Aldgate",20,37,16,FALSE,1102,7/18/2010,
8,TRUE,51.529857,false,-0.18348604,"Maida Vale, Maida Vale",23,39,16,FALSE,3423,10/31/2018,
318,TRUE,51.51004801,false,-0.138846453,"Sackville Street, Mayfair",0,18,17,FALSE,1197,7/23/2010,
391,TRUE,51.51066202,false,-0.142345694,"Clifford Street, Mayfair",0,17,17,FALSE,2688,2/17/2011,10/18/2018
509,TRUE,51.517842,false,-0.090075,"Fore Street, Guildhall",0,19,17,FALSE,200253,1/30/2012,
514,TRUE,51.516204,false,-0.155525,"Portman Square, Marylebone",0,17,17,FALSE,200008,2/2/2012,
133,TRUE,51.50136494,false,-0.191462381,"Derry Street, Kensington",1,18,17,FALSE,3436,7/15/2010,
139,TRUE,51.49488108,false,-0.117974901,"Lambeth Road, Vauxhall",1,18,17,FALSE,1078,7/15/2010,
188,TRUE,51.5165179,false,-0.164393768,"Nutford Place, Marylebone",1,18,17,FALSE,1112,7/17/2010,
207,TRUE,51.50135267,false,-0.153194766,"Grosvenor Crescent, Belgravia",1,18,17,FALSE,1169,7/19/2010,
299,TRUE,51.49398524,false,-0.136928582,"Vincent Square, Westminster",1,19,17,FALSE,1196,7/22/2010,
589,TRUE,51.487196,false,-0.179369,"Drayton Gardens, West Chelsea",1,18,17,FALSE,200060,,
